CountID,Date,Road,Location,Direction,Days,MidweekADT,WeekendADT,7DayADT,AvgHr,Lat,Long
51092,16/06/2005,GRENVILLE STREET,20 Meters South of Mair street,N+S,7,4490,4271,4428,324,-37.560432756279383,143.861030887672
51093,5/06/2005,TINWORTH AVE,50 Meters North of Highfield Ave (At No 319),N+S,7,528,400,491,34,-37.598290676332063,143.86197145627074
51094,5/06/2005,STURT STREET (WESTBOUND),50 Meters West of Grenville Street,W,7,8329,8372,8341,549,-37.563993601503938,143.85873347882972
51095,5/06/2005,STURT STREET (EASTBOUND),50 Meters West of Grenville Street,E,7,8311,7979,8216,537,-37.563732808219541,143.85871218563281
51096,7/06/2005,SIMPSON STREET,20 Meters West of Cornish Street,E+W,7,462,219,393,28,-37.656457548485726,143.88621423317255
51097,7/06/2005,SIMPSON STREET,50 Meters west of Inglis Street,E+W,7,589,260,495,36,-37.655893645907319,143.88348369829646
51098,7/06/2005,CORNISH STREET,30 Meters North of Simpson Street,N+S,7,490,213,411,31,-37.656276806142692,143.88660390269689
51099,7/06/2005,YUILLE STREET,100 Meters West of Inglis,E+W,7,175,45,137,10,-37.654618964524879,143.8832870321433
51100,20/07/2005,INGLIS STREET,50 Meters South of Scott Street,S,10,155,33,131,10,-37.654099335491168,143.88463823441069
51101,7/06/2005,WARRENHEIP STREET,50 Meters South Of Simpson Street,N+S,7,2314,1938,2207,155,-37.655919251037631,143.88133133666435
51102,7/06/2005,WINTER STREET (BUNINYONG),50 Meters North of Herroitt Street,N+S,7,475,455,469,32,-37.655596075249747,143.87870082428645
51103,7/06/2005,WINTER STREET (BUNINYONG),50 Meters North Of Simpson Street,N+S,7,545,504,533,37,-37.654469868254893,143.87906530535869
51104,16/06/2005,CUMMINS ROAD,50 Meters west of Garlands Road,E+W,7,53,54,53,3,-37.492532112220708,143.81476235851849
51105,16/06/2005,FRASERS ROAD,300 Meters West of Slatey Creek Road,E+W,7,39,57,44,2,-37.49966085048608,143.86118549374547
51106,16/06/2005,ROSEHILL ROAD,500 Meters West of Slatey Creek Road,E+W,7,32,41,35,2,-37.507136849188008,143.85944638943499
51107,16/06/2005,SILVERWATTLE DRIVE,40 Meters east of Slatey Creek Road,E+W,7,71,76,72,4,-37.503827494696772,143.86660395095419
51109,16/06/2005,DRAPERS STREET,10 meters South of Monte Street,N+S,7,66,33,56,3,-37.542850619538299,143.89437497750316
51110,20/07/2005,GRAMMAR STREET,At Power pole at No 18 Grammar Street,N+S,7,313,247,294,20,-37.535818439832212,143.83440382142612
51111,20/07/2005,PHOENIX MALL,Midway Between Chancery and Bath Lane,N,7,2227,1613,2052,144,-37.563226200950368,143.85619122471783
51112,20/07/2005,DOWLING STREET,Between Grevillea Road and Coronet Street,N+S,7,5557,3122,4861,347,-37.527671814386593,143.8426826621079
51113,20/07/2005,DOWLING STREET,Between Grevillea Road and Cambridge Street,N+S,7,6894,4824,6302,435,-37.529931135886024,143.84203303845854
51114,20/07/2005,GREVILLEA ROAD,Between Grandview Grove and Harvard Street,E+W,7,4202,3052,3873,265,-37.528642258438396,143.83942708888375
51115,20/07/2005,TUPPEN STREET,100 Meters North Of Hill Street,N+S,7,615,269,516,37,-37.588458481493355,143.83217681173949
51116,20/07/2005,HILL STREET,At No 19 Hill Street,E+W,7,457,277,405,28,-37.589400439188474,143.83497545085595
51117,20/07/2005,REGINA STREET,Power Pole at No 5 Regina Street,N+S,7,209,75,171,12,-37.522228399542463,143.80885294091848
51118,20/07/2005,FOREST STREET (BUNINYONG),Between Warrenheip and Inglis Street,E+W,7,240,147,213,15,-37.649190886220588,143.88564945022461
51119,20/07/2005,FOREST STREET (BUNINYONG),Between Inglis and Cornish Street,E+W,7,130,82,116,8,-37.64993657594826,143.8886814422371
51120,31/07/2005,LAL LAL STREET,80 Meters North Of Hastie Street,N+S,7,193,226,202,13,-37.655059613051762,143.89361737799385
51121,31/07/2005,LOCH AVENUE,2 Meters South Of Pole at Number 39 Loch Ave,N+S,7,555,398,510,36,-37.553315435662483,143.85130811274422
51122,31/07/2005,CUMMINS ROAD,Between Victoria Street and Ballarat-Marybourough Rd,E+W,7,25,24,25,1,-37.490364136776087,143.79679090828216
51123,31/07/2005,WINTER STREET,Between Gillies Street and Brazenor Street,E+W,7,6433,4503,5881,419,-37.568766747797767,143.81764227944126
51124,31/07/2005,WINTER STREET,Between Gillies Street and Learmonth Road,E+W,7,2943,1965,2664,196,-37.568236072673322,143.81307152716749
51125,14/08/05,GRAMMAR STREET,Between Kirk Street and Norman Street,N+S,9,338,259,312,22,-37.534388975336753,143.83464386830755
51127,14/08/05,SHERRARD STREET,Between Foley Cres and Maddern Street,N+S,9,1059,685,934,66,-37.547188121723408,143.86952115436316
51128,14/08/05,DUNDAS STREET,Between Primary School and Giffard Street,E+W,9,89,73,84,5,-37.477692919339987,143.7934463619938
51129,31/8/2005,GIFFARD STREET,Between Dundas And Albert St Miners Rest,E+W,7,94,69,87,5,-37.477777480785726,143.79177613232855
51130,31/8/2005,PRINCES STREET SOUTH,At Pole at Number 29 Princes St South,N+S,7,1141,910,1075,74,-37.564847893189601,143.87104794343978
51131,31/8/2005,SOMERVILLE STREET BUNINYONG,Between Cathcart and Winter Street @ No 68,E+W,7,44,52,46,2,-37.657830880487566,143.87758580487963
51132,11/11/05,HUMFFRAY STREET SOUTH,At Number 631 Humffray Street South,N+S,9,2089,1608,1928,132,-37.571917631910708,143.85560640819335
51133,13/11/05,AUBREYS ROAD,South End Near Midland Hwy,N+S,7,52,50,51,3,-37.638773788990406,143.8531118567542
51134,13/11/05,AUBREYS ROAD,100 Meters East Of Magpie Road,E+W,7,192,177,188,11,-37.619643051298986,143.84346489552655
51135,5/10/2005,CROMWELL STREET SEBASTOPOL,Tree at number 18 Cromwell Street,N+S,7,517,366,474,33,-37.582992484895762,143.83090524787934
51136,1/11/2005,ROWE STREET,At House number 11a,N+S,15,2203,1289,1959,130,-37.558166900048199,143.86639975016823
51137,1/11/2005,LAWRENCE STREET,Midway in Lawrence Street Alfredton,E+W,7,274,165,243,17,-37.556645192525281,143.8105527887931
51138,1/11/2005,LAUDERDALE AVE,Midway in Lauderdale Ave Alfredton,E+W,7,424,321,394,26,-37.557413542316233,143.81007233186818
51139,1/11/2005,PRINCE STREET,Midway Prince Street Alfredton,E+W,7,187,136,172,11,-37.555863416040808,143.8108403187608
51140,1/11/2005,VICTORY AVE,Midway in Victory Ave Alfredton,N+S,7,419,205,357,26,-37.555851029598031,143.80871199423325
51141,17/11/2005,HEAD STREET,Tree opposite Number 9,N+S,9,387,274,361,24,-37.536645777431936,143.83634746732349
51142,17/11/2005,PREFECT STREET,Midblock At Number 17,N+S,9,399,362,391,25,-37.53594731018012,143.83541576617566
51143,22/11/05,DRUMMOND STREET,South of McCarthur Street at pole at number 433,N+S,7,11607,7821,10525,736,-37.550551759767842,143.84933535535021
51144,22/11/05,DRUMMOND STREET,Between Mill and Victoria Ave at tree at No 215,N+S,7,12660,8600,11500,801,-37.555067994009548,143.84851144122973
51145,22/11/05,DRUMMOND STREET,B/N Webster and Mair st at tree opposite No 104,N+S,7,14523,9740,13156,920,-37.557584043206376,143.84805268583273
51146,22/11/05,MILL STREET,B/N Wendouree Pde and Cowan St at tree at No 223a,E+W,7,858,683,808,53,-37.554045558164184,143.84569957532932
51147,22/11/05,WEBSTER STREET,B/N Wendouree Pde and Drummond st @ tree @ No 115,E+W,7,1671,1160,1525,108,-37.556147760914996,143.84521366256985
51148,22/11/05,WEBSTER STREET,B/N Drummond and Frank St at tree at No 69,E+W,7,2918,1916,2632,186,-37.556573017577328,143.84924788141913
51149,22/11/05,WEBSTER STREET,B/N Yuille and Davey street at tree at Unit 2 No 7,E+W,7,3009,1794,2662,191,-37.557163958438068,143.8538770268475
51150,22/11/05,CRESWICK ROAD,100 mt sth of MacArthur St Sth Bound @ pole @ 316,S,7,6649,5145,6219,446,-37.550897083613805,143.85070661758709
51151,22/11/05,CRESWICK ROAD,100 mt Sth of MacArthur st Nth Bound @ pole @ 316,N,7,6635,4972,6160,435,-37.550963105718502,143.85058464115616
51152,22/11/05,MAIR STREET,B/N Pleasant st and Republic Ln @ pole @ No 1309,E+W,7,5577,3420,4961,358,-37.557748176889916,143.84087162779807
51153,22/11/05,MAIR STREET,10 Meters East of Ascot Street at pole at 1015,E+W,7,8976,4806,7784,563,-37.558233324099071,143.84504401589882
51154,22/11/05,MAIR STREET,B/N Davey and Lyons St at pole at No 518,E+W,7,10318,5733,9008,650,-37.559142636604349,143.85291122729461
51155,23/11/05,PLEASANT STREET,At 20 Meters South of Sussex Street,N+S,7,8843,6457,8161,579,-37.558752549444158,143.83920065786398
51156,23/11/05,RIPON STREET,B/N Sussex and Sturt St at tree at No 5,N+S,7,4172,2973,3830,266,-37.559281349738924,143.84156373961716
51157,23/11/05,TALBOT STREET NORTH,B/N Mair and Sturt St at tree at No 7,N+S,7,1208,638,1045,74,-37.559380149398628,143.84307290205436
51158,23/11/05,ASCOT STREET NORTH,B/N Mair and Sturt st at tree at number 7,N+S,7,2718,1061,2244,165,-37.559577138369242,143.84461976055076
51159,9/12/05,DRUMMOND STREET,B/N Mair and Sturt st at tree at Number 14,N+S,7,13561,9297,12342,850,-37.559656788807366,143.84766757100596
51160,23/11/05,ERRARD STREET NORTH,B/N Mair and Sturt Street at tree at No 5,N+S,7,1807,791,1517,113,-37.560036496008692,143.84910822005125
51161,22/11/05,RAGLAN STREET NORTH,B/N Mair and Sturt st at tree at No 6,N+S,7,1835,658,1499,115,-37.560298607379487,143.85056703751602
51162,22/11/05,LYONS STREET NORTH,B/N Mair and Sturt Street at tree oppsite No 7,N+S,7,1703,700,1417,105,-37.560443669328038,143.85202139946151
51163,22/11/05,DAWSON STREET NORTH,B/N Mair and Sturt street at tree oppsite No 6,N+S,7,3485,1856,3019,224,-37.560569887747768,143.85350900438348
51164,8/12/05,STURT STREET,East Bound 40 Mtr east of Saxon Ln @ pole No 1322,E,8,9883,7840,9372,643,-37.559767963729669,143.84006550026476
51165,23/11/05,STURT STREET,West Bound 40 mtr east of Saxon Ln @ pole No 1322,W,7,10151,8158,9582,645,-37.560030124480448,143.84003018348724
51166,23/11/05,STURT STREET,East Bound B/N Lyons and Dawson Street,E,7,10348,8408,9794,653,-37.561223027519631,143.8525831299159
51167,23/11/05,STURT STREET,West Bound B/N Lyons and Dawson Street,W,7,10076,8911,9743,634,-37.561494192568667,143.85254820046049
51168,30/11/05,LYONS STREET SOUTH,Between Sturt and Dana Street at Tree at No 6,N+S,7,1981,1149,1743,124,-37.562488869222371,143.85165797347676
51169,30/11/05,RAGLAN STREET SOUTH,Between Sturt and Dana Street at Tree at No 11,N+S,7,2058,941,1739,130,-37.562135929726729,143.85022960392789
51170,30/11/05,ERRARD STREET SOUTH,Between Sturt and Dana Street at Tree at No 9,N+S,7,2452,1656,2225,153,-37.562000395504995,143.84875293628565
51171,30/11/05,DRUMMOND STREET SOUTH,Between Sturt and Dana Street at Tree at No 7,N+S,7,12259,8641,11226,771,-37.561829105852503,143.84726359248953
51172,30/11/05,WINDERMERE STREET SOUTH,Between Sturt and Dana Street at Tree at No 8,N+S,7,2512,1263,2155,159,-37.561494662182909,143.84581332093205
51173,30/11/05,ASCOT STREET SOUTH,Between Sturt and Dana Street at Tree at No 7,N+S,7,2380,1394,2098,145,-37.561324152678829,143.84429006533665
51174,30/11/05,TALBOT STREET SOUTH,Between Sturt and Dana Street at Tree at No 7,N+S,7,1240,798,1113,79,-37.561045048754991,143.84278532499863
51175,30/11/05,RIPON STREET SOUTH,Between Sturt and Dana Street at Tree at No 7,N+S,7,3044,2105,2776,192,-37.561109108245859,143.84124836130252
51176,30/11/05,PLEASANT STREET SOUTH,Between Sturt and Dana Stree at Tree at No 4,N+S,7,11151,8168,10298,706,-37.560689150246183,143.83885539881882
51177,30/11/05,DANA STREET,Between Pleasant and Ripon St at the Tree @No 1314,E+W,7,4036,2686,3650,256,-37.562118407627665,143.83974730047294
51178,30/11/05,DANA STREET,Between Talbot and Ascot Street at Tree at No 1108,E+W,7,5379,3403,4815,343,-37.562535920399768,143.8433627085189
51179,30/11/05,DANA STREET,Between Windemere and Drummond St at Tree @ No 908,E+W,7,6801,4188,6054,438,-37.562864666762344,143.84617109833542
51180,30/11/05,EYRE STREET,Between Durham and Pleasant St at Tree at No 1104,E+W,7,6081,4834,5724,389,-37.563965959808868,143.83748565797768
51181,30/11/05,EYRE STREET,Between Talbot and Ascot Street at Tree at No 807,E+W,7,6841,4755,6245,431,-37.564585736384736,143.84280677958992
51182,30/11/05,EYRE STREET,Between Windermere and Drummond St at Pole @No 612,E+W,7,5096,4786,5007,348,-37.564912855962476,143.84568310124774
51183,30/11/05,PLEASANT ST SOUTH,Between Eyre and Urquhart St at Tree at No 112,N+S,7,12635,8952,11582,797,-37.564960907375173,143.83807809221304
51184,1/12/05,RIPON STREET SOUTH,Between Eyre and Urquhart Street at Tree at No 203,N+S,7,1113,789,1021,70,-37.565128534196077,143.84047292024479
51185,1/12/05,TALBOT STREET SOUTH,Between Eyre and Urquhart Street at Tree at No 210,N+S,7,419,388,410,27,-37.565497961440563,143.84196985053768
51186,1/12/05,ASCOT STREET SOUTH,Between Eyre and Urquhart Street at Tree at No 214,N+S,7,821,583,753,50,-37.565641217633619,143.84350347051262
51187,17/12/05,WINDEMERE STREET SOUTH,Between Eyre and Urquhart Steet at Tree at No 207,N+S,9,643,362,518,35,-37.565648598946893,143.84506588347452
51188,1/12/05,DRUMMOND STREET SOUTH,Between Eyre and Urquhart Street at Pole at No 212,N+S,7,10171,7745,9478,651,-37.566010601495599,143.84649464374223
51189,1/12/05,ERRARD STREET SOUTH,Between Eyre and Urquhart Street at Tree at No 216,N+S,7,560,421,520,34,-37.566382134622813,143.8479011408759
51190,9/12/05,RAGLAN STREET SOUTH,Between Eyre and Urquhart Street at Tree at No 221,N+S,7,414,393,408,26,-37.566679718991793,143.84938407225877
51191,1/12/05,LYONS STREET SOUTH,Between Eyre and Urquhart Street at Tree at No 219,N+S,7,721,541,669,46,-37.566824517084008,143.85084986743354
51192,1/12/05,DAWSON STREET SOUTH,Between Eyre and Urquhart Street at Tree at No 224,N+S,7,675,431,605,42,-37.567095876790553,143.85229785772171
51193,8/12/05,DOVETON STREET NORTH,B/N Mair and Webster Street North Bound,N,7,7755,5777,7190,507,-37.558516118909921,143.85534347608882
51194,8/12/05,DOVETON STREET NORTH,B/N Mair and Webster Street South Bound,S,7,8113,6170,7558,539,-37.558522931609694,143.855434285782
51195,8/12/05,DOVETON STREET NORTH,B/N Holmes Street and Creswick Road,N+S,7,5029,3696,4648,316,-37.55592639025955,143.85586708419623
51196,8/12/05,MARKET STREET,B/N Doveton and Lydiard Street,E+W,7,5691,3845,5163,361,-37.557793131012794,143.85617607677511
51197,8/12/05,ARMSTRONG STREET NORTH,B/N Market and Mair Street,N+S,7,5210,2924,4557,323,-37.5591480711701,143.85678245909949
51198,8/12/05,LYDIARD STREET NORTH,B/N Market and Mair Street,N+S,7,10908,8437,10202,684,-37.559165654290624,143.858288528804
51199,8/12/05,MAIR STREET,B/N Peel and Grenville Street,E+W,7,16974,13032,15847,1118,-37.560203759120434,143.86192763827938
51200,8/12/05,PEEL STREET NORTH,B/N Scotts Parade and Mair Street,N+S,7,9578,7353,8943,610,-37.559965253688176,143.86432943106382
51201,8/12/05,HUMFFRAY STREET NORTH,B/N Mair and Corbett Street,N+S,7,7925,6426,7496,502,-37.560204644398944,143.86671557577651
51202,8/12/05,MAIR STREET,B/N Princes and East Street,E+W,7,8877,7423,8461,591,-37.561013676005992,143.86864819723644
51203,8/12/05,EAST STREET,B/N Mair and Victoria Street,N+S,7,699,414,617,43,-37.561510867058466,143.86784098109266
51204,9/12/05,VICTORIA STREET EAST BOUND,B/N Princes and King Street at Pole at 137,E,7,8183,8199,8188,543,-37.56161989529523,143.87224830186636
51205,8/12/05,VICTORIA STREET WEST BOUND,B/N Princes and King Street at Pole at 137,W,7,8374,8084,8291,565,-37.561718919702926,143.8722521065765
51206,8/12/05,BARKLY STREET,B/N Princes and East Street,E+W,7,6715,5801,6454,430,-37.563460487416002,143.86955709086553
51207,8/12/05,EAST STREET,B/N Victoria and Barkly Street,N+S,7,717,399,626,38,-37.563284514516539,143.86827124601197
51208,9/12/05,HUMFFRAY STREET SOUTH,B/N Victoria Street and Main Road at Pole at No 7,N+S,7,10446,7746,9675,656,-37.563617522428544,143.86569187394304
51209,9/12/05,MAIN ROAD,B/N Eureka and Barkly Street at Pole at No 109,N+S,7,9882,8451,9473,628,-37.565913517190388,143.86798725727706
51210,9/12/05,EUREKA STREET,B/N Main Road and Barkly Street,N+S,7,10278,8344,9726,649,-37.566803025220487,143.86697995696514
51211,17/12/05,EASTWOOD STREET,B/N Barkly and Humffray Street at Pole at No 47,N+S,9,9035,6289,7815,508,-37.565638975217226,143.86556561843821
51212,9/12/05,BARKLY STREET,B/N Steinfeld St South & Haymes Cr at Tree @No 310,E+W,7,8362,7021,7979,531,-37.567506628052392,143.86509386233601
51213,9/12/05,GRANT STREET,B/N Peake and Barkly Street at Tree at No 312,E+W,7,8213,5980,7575,505,-37.570065437237076,143.8636184203063
51214,9/12/05,GRANT ST,B/n Peel and Bond Street at Pole at No 221,E+W,7,11438,8316,10546,708,-37.569274832309624,143.86203724522306
51215,20/12/05,PEEL STREET SOUTH,B/N Grant and Young Street at Tree at No 60,N+S,7,2401,1703,2201,140,-37.568708677536094,143.86271741771029
51216,9/12/05,HUMFFRAY STREET SOUTH,B/N Grant and Eddy St at Pole at No 404,N+S,7,3641,2665,3362,229,-37.567765243428262,143.86149267347326
51217,9/12/05,ALBERT STREET,B/N Grant and Dana Street at Tree at No 135a,N+S,7,4291,2691,3834,268,-37.566053256224521,143.85851793698552
51218,9/12/05,GRANT STREET,B/N Albert and Armstrong Street at Pole at No 22,E+W,7,13961,9365,12648,870,-37.566913215337777,143.85761126969305
51219,9/12/05,ARMSTRONG STREET SOUTH,B/N Grant and Skipton Street,N+S,7,9809,6567,8883,604,-37.566796396004854,143.85536545492522
51220,9/12/05,DOVETON STREET SOUTH,B/N Urquhart and Eyre Street at Tree at No 208,N+S,7,9768,8167,9310,643,-37.566805788903068,143.85386026071487
51221,9/12/05,DOVETON STREET SOUTH,B/N Eyre and Dana Street at Tree at No 110,E+W,7,11836,9549,11182,776,-37.564841879981095,143.8542154238969
51222,9/12/05,EYRE STREET,B/N Doveton and Dawson Street at Pole at No 109,N+S,7,8036,5466,7302,505,-37.565787752616316,143.85310824323585
51223,16/12/05,MAIR STREET (EASTBOUND),Between Doveton and Armstrong St at tree at No 319,E,10,7218,4109,5974,423,-37.559440867087311,143.85585418474238
51224,16/12/05,MAIR STREET (WESTBOUND),Between Doveton & Armstrong St at tree at No 319,W,10,9138,5587,7717,529,-37.559540440467387,143.85583535068776
51225,16/12/05,DOVETON STREET,Between Sturt and Mair street at pole at No 13a,N+S,10,13931,8928,11929,817,-37.560288791668327,143.85507161057416
51226,16/12/05,ARMSTRONG STREET (NORTHBOUND),Between Sturt and Mair street at pole at No 13,N,10,4359,2276,3526,240,-37.560752165639052,143.8564023139771
51227,16/12/05,ARMSTRONG STREET (SOUTHBOUND),Between Sturt and Mair Street at Pole at No 14,S,10,3309,1904,2747,185,-37.560848179361813,143.85653049193516
51229,27/12/05,CAMP STREET,Between Sturt and Mair Street at tree at No 28,N+S,7,643,631,639,36,-37.560880632093195,143.85928225868068
51230,17/12/05,GRENVILLE STREET,Between Sturt and Curtis Street,N+S,9,11034,8203,9776,620,-37.561844247061444,143.86079060852768
51231,17/12/05,GRENVILLE STREET,Between Curtis and Mair street,N+S,9,6719,4399,5688,399,-37.561031022511131,143.86088399777293
51232,17/12/05,CURTIS STREET,Between Grenville and Peel street,E,9,8236,6401,7420,459,-37.561781955962736,143.86150133235404
51233,18/12/05,PEEL STREET,Between Curtis and Mair street at pole at No 26,N+S,8,8510,5310,7310,495,-37.561395302349304,143.86406728824031
51234,17/12/05,PEEL STREET,Between Little Bridge St and Bridge Mall,N+S,9,7836,6001,7021,436,-37.56301549664996,143.86376714432814
51235,17/12/05,LITTLE BRIDGE STREET,Between Grenville and Peel street at pole at No 33,W,9,8190,6695,7526,463,-37.563116166163979,143.86184670864677
51236,17/12/05,GRENVILLE STREET,Between Dana and Little Bridge Street,N+S,9,5167,3016,4211,301,-37.563835450138193,143.8604253531357
51237,16/12/05,STURT STREET WEST BOUND,B/N Grenville and Albert Street at Pole at No 17,W,10,9955,7936,9147,565,-37.562350937416234,143.85996105485683
51238,16/12/05,STURT STREET WEST BOUND,B/N Lydiard and Armstrong St at Pole at No 217,W,10,10835,8444,9879,612,-37.56199308513294,143.85687985894364
51239,16/12/05,STURT STREET WEST BOUND,B/N Armstrong and Doveton Street,W,9,12059,10783,11634,721,-37.561860888395131,143.85564101483851
51240,16/12/05,STURT STREET WEST BOUND,B/N Doveton and Dawson St at Pole at No 415,W,10,10947,8538,9983,615,-37.561677427104733,143.85391349303973
51241,16/12/05,STURT STREET EAST BOUND,B/N Dawson and Doveton Street at Pole at No 428,E,10,10813,7576,9518,603,-37.561381169847714,143.85386822575197
51242,16/12/05,STURT STREET EAST BOUND,B/N Doveton and Armstrong Street at Pole at No 316,E,7,11680,9680,11109,705,-37.561576919316749,143.85546038011879
51243,17/12/05,STURT STREET EAST BOUND,B/N Armstrong and Lydiard Street at Pole at No 206,E,9,10937,8410,9814,601,-37.56175272502535,143.85713101430844
51244,17/12/05,STURT STREET EAST BOUND,B/N Camp and Grenville Street,E,9,10309,7858,9220,572,-37.562046548024171,143.85950796026856
51245,17/12/05,ALBERT STREET,B/N Dana and Sturt Street,N+S,9,2823,1082,2049,149,-37.563591469800606,143.8589671277183
51246,17/12/05,LYDIARD STREET,B/N Dana and Sturt Street at Pole at No 34,N+S,9,8878,5046,7175,474,-37.563256899817482,143.85752808727949
51247,27/12/05,ARMSTRONG STREET,B/N Dana and Sturt St,N+S,7,1853,1175,1659,118,-37.562959416296565,143.85604519891174
51248,27/12/05,DOVETON STREET NORTH BOUND,B/N Dana and Sturt Street at Pole at No 22,N+S,7,5372,4036,4990,350,-37.562933078934407,143.85452739865732
51249,16/12/05,DOVETON STREET SOUTH BOUND,B/N Dana and Sturt Street at Pole at No 22,S,10,8242,5633,7198,483,-37.562930616024452,143.85462917884448
51250,17/12/05,EASTWOOD STREET,B/N Dawson and Doveton Street,E+W,9,10714,5949,8597,592,-37.563737626046148,143.85367520218773
51251,17/12/05,EASTWOOD STREET,B/N Armstrong and Lydiard Street,E+W,9,17505,10485,14385,982,-37.564091760724097,143.85654124440495
51252,17/12/05,EASTWOOD STREET,B/N Short and Peel Street,N+S,9,12925,8110,10785,729,-37.564794603726945,143.86248827032594
51253,21-Jan-06,TRESS STREET,Between Bradshaw and Curnow St at No 607,N+S,7,148,152,149,9,-37.573730795444249,143.86147204432891
51254,21-Jan-06,TRESS STREET,Between Curnow and Gladstone Street at No 622,N+S,7,204,224,210,12,-37.574920121325455,143.85998923286007
51255,21-Jan-06,CARPENTER STREET,Between Conniston and Elinand Street at No 34,N+S,7,308,297,304,19,-37.522330104605707,143.83362154502916
51256,21-Jan-06,CARPENTER STREET,Between Theobald and Rotherwood Street at No 8,N+S,7,187,168,181,11,-37.524367083897047,143.83322347954984
51257,31-Jan-06,BRADSHAW STREET,Between Dunn and Magpie Street,E+W,7,1122,928,1067,72,-37.57458844890489,143.86511632143581
51258,31-Jan-06,BRADSHAW STREET,Between Grant and Dunn Street,E+W,7,1544,1616,1564,111,-37.574789045157928,143.86761466177654
51259,31-Jan-06,MAHARS ROAD,Between Old Melbourne Road and Greene Road,E+W,7,125,95,117,8,-37.565559380091685,143.93621975802074
51260,26-Feb-06,LOFVEN STREET,S/W Of Hillcrest Road Intersection,N+S,7,1194,1118,1172,77,-37.542854270979547,143.89202134607993
51261,26-Feb-06,MONTE STREET,East Side of Lofven Street Intersection,E+W,7,195,74,160,11,-37.542532517632672,143.89375159674353
51262,6-Mar-06,WINTER STREET (BUNINYONG),North of Webbs Hill Road,N+S,7,117,81,107,7,-37.66030868129284,143.87832756715559
51263,6-Mar-06,WEBBS HILL ROAD,West of Winter Street,E+W,7,105,57,91,6,-37.661166847030039,143.87676259946687
51264,6-Mar-06,WEBBS HILL ROAD,East of Winter Street,E+W,7,30,17,27,1,-37.661445601338258,143.8793689175466
51265,6-Mar-06,PISTOL CLUB ROAD,East of Tambo Road,E+W,7,95,112,100,6,-37.48823084431249,143.85578490430638
51266,24-Feb-06,GILLIES ROAD,B/N Olliers & Sims,N+S,7,3427,3180,3357,233,-37.506720525386903,143.82848396343627
51267,24-Feb-06,GILLIES ROAD,South of Glendaruel-Creswick Road,N+S,7,493,360,455,31,-37.378158801366183,143.85374798940839
51268,11-Mar-06,GILLIES ROAD,North of Glendaruel-Creswick Road,N+S,12,412,330,385,26,-37.375895607463903,143.85418156284098
51269,24-Feb-06,GLENDARUEL-CRESWICK ROAD,East of Gillies Road,E+W,7,80,80,80,5,-37.377588416171875,143.85609754527525
51270,24-Feb-06,GLENDARUEL-CRESWICK ROAD,West of Gillies Road,E+W,7,42,36,40,2,-37.377043737688936,143.85141357625494
51271,4-Mar-06,BALLARAT-MARYBOROUGH ROAD,Cummins Road & Citadel Court,N+S,7,4151,3257,3895,262,-37.482175697295837,144.21196241372732
51272,24-Feb-06,CURTIS STREET,West side of Lowe Street @ Ped Crossing Point,E,7,6006,5190,5772,365,-37.561951692133846,143.86304723958625
51273,24-Feb-06,CORBETT STREET,B/N Princes & King Streets,E+W,7,1123,754,1018,72,-37.560418717181214,143.8712513612505
51274,4-Mar-06,BUNINYONG-MT MERCER ROAD,B/N Sandys Hill Road & Webbs Hill Road,N+S,7,1223,1154,1203,82,-37.665098918312083,143.88067764435763
51275,4-Mar-06,MT BUNINYONG ROAD,B/N Blackberry Lane & Gittings Lane,N+S,7,1185,1160,1178,82,-37.648633557595424,143.90686457817066
51276,4-Mar-06,HADDON-WINDERMERE ROAD,B/N Cuthberts Road & Ballarat-Carngham Road,N+S,7,495,506,498,32,-37.554491084540444,143.70730535387364
51277,4-Mar-06,HADDON-WINDERMERE ROAD,B/N Cuthberts Road & Smart Hills Road,N+S,7,515,531,520,34,-37.537586189256452,143.71124259117829
51278,4-Mar-06,MADDEN ROAD,B/N Windermere Way & Remembrance Drive,N+S,7,818,813,816,53,-37.515472954902947,143.705362471493
51279,4-Mar-06,WEIGHBRIDGE ROAD,B/N Remembrance Drive & Waltons Road,N+S,7,340,340,340,22,-37.502576520231322,143.70779223941531
51280,4-Mar-06,WINDERMERE-LEARMONTH ROAD,B/N Western Hwy & Pound Hill Road,N+S,7,333,296,323,21,-37.471469091235491,143.71373501911043
51281,4-Mar-06,OUTLET ROAD,B/N Lake Foreshore Road & Sunraysia Hwy,E+W,7,159,117,147,10,-37.437079591992457,143.73146567279579
51282,4-Mar-06,LEARMONTH-SULKY ROAD,B/N Ryans Road & Quarry Entrance,E+W,7,261,195,242,16,-37.440660864124141,143.76075286149444
51283,4-Mar-06,LEARMONTH-SULKY ROAD,B/N Quarry Entrance & Mill Road,E+W,7,238,192,225,15,-37.441629576574719,143.76864283516113
51284,4-Mar-06,LEARMONTH-SULKY ROAD,B/N Ballarat-Maryborough Road & Gillies Road,E+W,7,187,162,180,11,-37.44782253065793,143.81655476840925
51285,15-Mar-06,BURNBANK STREET,B/N Cardigan Street & Macarthur Street,N,8,4746,3361,4399,311,-37.547772769163743,143.84650206880886
51286,15-Mar-06,BURNBANK STREET,B/N Cardigan St & Macarthur Street,S,8,4305,2934,3962,282,-37.547751762945424,143.84625229365287
